Asset Number,Device Status,Device Type,Manufacturer,Model Number,Model Name,Operating System,Serial Number,Device Procurement,Start Date,End Date,Additional Information,Assigned User's ID,Assigned User's Email,Assigned Date,Unassigned Date,TextCustomField,NumberCustomField,DateCustomFiled,PriceCustomFiled
ZBThQ5s78u,In-use,laptop,dell,mSdbqKtTPl,dell-model,windows,I697lu0HdR,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,A83ASk2YeD,10,2024-06-25,10
pggYSSlJ6D,In-use,laptop,dell,Z4sN59FWsD,dell-model,windows,ke6krxs55t,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,wWnMlBTNu9,10,2024-06-25,10
nA2YVIpTmS,In-use,laptop,dell,6LCqSKQfaa,dell-model,windows,mPDwpij3Q9,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,GyAAFemT0f,10,2024-06-25,10
nsOSKEOl4d,In-use,laptop,dell,lFxHDvHMaM,dell-model,windows,fxt0qWT7ku,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,IqmfTuh3lw,10,2024-06-25,10
O0QCOlAfC5,In-use,laptop,dell,TTO54uGq5Y,dell-model,windows,kMKKSs0vWH,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,SmRdjndezc,10,2024-06-25,10
TnB2ymKF7d,In-use,laptop,dell,u4biJ5Ejfg,dell-model,windows,YInM5MBfEm,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,2e4hnVdwlo,10,2024-06-25,10
1Fr49a07Uc,In-use,laptop,dell,8IzgqhFdeg,dell-model,windows,iiXV7KQbes,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,Zekwghr8xR,10,2024-06-25,10
kFZBQmQDea,In-use,laptop,dell,VJPA5Z4Cch,dell-model,windows,6nUtYNs3fe,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,xpLomoGHcB,10,2024-06-25,10
LO4NA3T5yI,In-use,laptop,dell,3PZDcmTFES,dell-model,windows,5Tinotd1pF,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,I9LHzP06hH,10,2024-06-25,10
cJVDNoqYHO,In-use,laptop,dell,x9OlDo8OnF,dell-model,windows,KOPZH0qgJw,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,OxeAUuwFbx,10,2024-06-25,10
66Nkj8KFHk,In-use,laptop,dell,DcvAMhrSeR,dell-model,windows,qaNRv5PJLF,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,vWCIxcx8nk,10,2024-06-25,10
XaEk8Xb2xl,In-use,laptop,dell,Hc8sU3H6cr,dell-model,windows,j3VkwVMqZz,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,zVtjBjBNpC,10,2024-06-25,10
xhq02fVyBc,In-use,laptop,dell,pNpYvOqxkA,dell-model,windows,l1Vw8ahrdB,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,PXPahmzyJb,10,2024-06-25,10
xR0q3N0MYs,In-use,laptop,dell,yI6e3HPNfj,dell-model,windows,W7L1GqluQo,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,K7P9zN9YUY,10,2024-06-25,10
9w5jJF57FE,In-use,laptop,dell,xJU8AHpjbl,dell-model,windows,dfp6kVF0vJ,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,x77wzwZgxT,10,2024-06-25,10
UMXtU7mr1D,In-use,laptop,dell,fzawfA6aja,dell-model,windows,XKN248Td3s,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,UowFKUB6Jk,10,2024-06-25,10
5hZCDPVls2,In-use,laptop,dell,bAXEaSq6oM,dell-model,windows,2YNbiXOsVI,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,FoeVbyCHaD,10,2024-06-25,10
VqgSVM5UQj,In-use,laptop,dell,ez9a2nzbhO,dell-model,windows,5lP0FUHqkb,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,0lAg5kWjcF,10,2024-06-25,10
R6biR1MQhQ,In-use,laptop,dell,1HXvTmHI0h,dell-model,windows,FC1bOZj3j3,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,CEbjKBzr7q,10,2024-06-25,10
qYf5H85tXC,In-use,laptop,dell,zGaGjFKO88,dell-model,windows,GZbzYf55Lj,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,sv28fwbHLS,10,2024-06-25,10
Sbmw7WVqyG,In-use,laptop,dell,2NqQzSkTbX,dell-model,windows,vYptllHtfn,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,K9Ou3B779y,10,2024-06-25,10
lQqwRtWB97,In-use,laptop,dell,rgESf7GAQO,dell-model,windows,mziANFkTW5,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,mYt6D1zwKv,10,2024-06-25,10
NfiN2krrnc,In-use,laptop,dell,elEuusNfZZ,dell-model,windows,V0QNtAw471,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,qSgUO8yYZ1,10,2024-06-25,10
PRIGaYUgQm,In-use,laptop,dell,j5CrOA05je,dell-model,windows,FhVhKIBPNA,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,SGSCw6UmBg,10,2024-06-25,10
2eQwFYt1Vp,In-use,laptop,dell,MTv9Td2Szu,dell-model,windows,ppEeKWlv7s,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,SHfYFnOHmC,10,2024-06-25,10
FKk2o4E2kM,In-use,laptop,dell,Ydn42h8su0,dell-model,windows,iqucdEwnN0,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,vUQR2dftH2,10,2024-06-25,10
H0vAuKXgfa,In-use,laptop,dell,sCnLdvN81p,dell-model,windows,p0p4QK98zf,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,uRdHU0vasv,10,2024-06-25,10
rZ8hMsRL2U,In-use,laptop,dell,wzF00APTNf,dell-model,windows,UvLB7GaCQ5,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,Q80ZvtiyJb,10,2024-06-25,10
aeviWN0v4U,In-use,laptop,dell,MUf4zEO3Nc,dell-model,windows,fPe7K4pGCm,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,VyTGbyN3O4,10,2024-06-25,10
6hy9WZwQZv,In-use,laptop,dell,fkxzUqhYsc,dell-model,windows,6ROjGf0kI9,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,ALz0evl2GG,10,2024-06-25,10
utEDb6hunO,In-use,laptop,dell,HZ7OQQlaB8,dell-model,windows,F0hs5JsvWw,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,hrTWKYawAY,10,2024-06-25,10
g6GOeYHlX1,In-use,laptop,dell,9DhnsODJiy,dell-model,windows,XOMMbnLo1Y,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,kMKGeIij2N,10,2024-06-25,10
93Ue3LsMzj,In-use,laptop,dell,0dgEpc3sH0,dell-model,windows,N8rWnx9WSg,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,681ekEH7QD,10,2024-06-25,10
8AWvAqscYz,In-use,laptop,dell,SZdaA4te3K,dell-model,windows,vJAC3zCCHE,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,rpznklW7M8,10,2024-06-25,10
OP84KAikBk,In-use,laptop,dell,T8CPD3XrJm,dell-model,windows,YyqjHEKjld,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,XWM6yrgYmw,10,2024-06-25,10
ZU41nqo5GD,In-use,laptop,dell,sv1xuobtOI,dell-model,windows,wR4EN0AGQR,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,xbXI6oQHCs,10,2024-06-25,10
BgkNFAMgkf,In-use,laptop,dell,KNouDSKdWU,dell-model,windows,32tosjZAs9,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,fOrqRcyDuj,10,2024-06-25,10
zsMZxAzXAW,In-use,laptop,dell,enqzayRI61,dell-model,windows,OjVoBIhp4m,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,z1mKrMV2h8,10,2024-06-25,10
JkadPDwLeZ,In-use,laptop,dell,J8zCJOHFqr,dell-model,windows,VoIxIonw8X,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,cE04j9BaJA,10,2024-06-25,10
qrUx9vxouF,In-use,laptop,dell,40uYS04Dri,dell-model,windows,PTBys3BLG2,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,fZQ8LIyyAH,10,2024-06-25,10
nMaMtyM50B,In-use,laptop,dell,DoWYi2CxOb,dell-model,windows,Hd2JkZa1Zn,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,2KnqLwN2Bt,10,2024-06-25,10
gBmmJ1wsCe,In-use,laptop,dell,fWSNTpo3Gw,dell-model,windows,86rrtqVtHo,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,xW3oQlsieb,10,2024-06-25,10
fGllZJ8G8G,In-use,laptop,dell,KYPwSIpcM9,dell-model,windows,UKX8KOv02M,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,rqwUgMUx1X,10,2024-06-25,10
eS0gvnja5Y,In-use,laptop,dell,LxszGnK5VC,dell-model,windows,cviLQ0ttp6,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,QmUV8KpnCV,10,2024-06-25,10
cx3wAIhdiB,In-use,laptop,dell,zdWmrJNZsR,dell-model,windows,vGLVRoGby9,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,PS5AjEHVNh,10,2024-06-25,10
FiZ2yboXS3,In-use,laptop,dell,3tXxi2Unnk,dell-model,windows,CYM0LKuezI,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,7mRWb8pCJI,10,2024-06-25,10
hC8sXsFzRM,In-use,laptop,dell,ldy4BizyRu,dell-model,windows,hdrNZge3Sb,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,oFrrnOc1zS,10,2024-06-25,10
4YFCUHEoC5,In-use,laptop,dell,4lBvMqfp3a,dell-model,windows,g1FB3ewS1k,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,S0GBw7YoED,10,2024-06-25,10
nytlgC25Oo,In-use,laptop,dell,WmbGOvhDb5,dell-model,windows,otPW9UTW1A,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,RiNyeGLONZ,10,2024-06-25,10
jr2mgheQlW,In-use,laptop,dell,23tgTE6R08,dell-model,windows,84HrzeBlhx,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,UWNlPKiSsN,10,2024-06-25,10
1WAwU5KKVy,In-use,laptop,dell,X7h8ZkXugP,dell-model,windows,zLTUXldUGj,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,3Pkr3dM4Ph,10,2024-06-25,10
K1OVCJgCLL,In-use,laptop,dell,pTdpPUKbTs,dell-model,windows,7x0ojrHrqm,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,nRG2IxWBue,10,2024-06-25,10
UT4u5nvdMA,In-use,laptop,dell,L0zobiIv5v,dell-model,windows,97wL2z5IHU,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,kTV1Zb8y8q,10,2024-06-25,10
xTmO2gN2p6,In-use,laptop,dell,KcAdhm6BDK,dell-model,windows,plWH0IqTle,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,Look3fbJc9,10,2024-06-25,10
puFWgxhtiR,In-use,laptop,dell,QxlnSvz43F,dell-model,windows,xoZg9icXqK,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,CWKKpzZ8pH,10,2024-06-25,10
vBS09nW7NP,In-use,laptop,dell,NHLSmSM3uc,dell-model,windows,q0fNRykAtt,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,W1z7JfDdNi,10,2024-06-25,10
mXlehF3SE2,In-use,laptop,dell,7uiHogV6pX,dell-model,windows,PYcIZP8dsO,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,SFG5naxR5q,10,2024-06-25,10
x8cgM2ehPk,In-use,laptop,dell,ynfthxO2FQ,dell-model,windows,Yy9yqm2qYr,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,UCoQLiNmR6,10,2024-06-25,10
uNp6tPB8yW,In-use,laptop,dell,2soaQjynnj,dell-model,windows,LYEbhHNzdj,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,eSX2YANGjP,10,2024-06-25,10
MmkzWDZi3N,In-use,laptop,dell,M2WgutBqUA,dell-model,windows,rIdu4zBDo7,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,kGZdtAghf1,10,2024-06-25,10
fKOQOVKWeU,In-use,laptop,dell,THWm6BEOwD,dell-model,windows,sFclJwQpBI,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,DgAH9jSUCS,10,2024-06-25,10
pXWb0PMldE,In-use,laptop,dell,tb2qQvxdRV,dell-model,windows,eb4Z8TNV5H,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,MToAico7lC,10,2024-06-25,10
99YMUlBM2A,In-use,laptop,dell,j7GkfYMZUF,dell-model,windows,6CoIzNn38J,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,OIwp8Tgp2y,10,2024-06-25,10
XQVve6e22B,In-use,laptop,dell,Bds6ap4h1a,dell-model,windows,xA9O0KhPgH,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,5qibsp4Hel,10,2024-06-25,10
MEsrbBtZBb,In-use,laptop,dell,zTz0EVJN6x,dell-model,windows,H5wh5HFVbO,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,L3Z6fOjQ9x,10,2024-06-25,10
5uhHuiZKPt,In-use,laptop,dell,Uo0MQ49Yhr,dell-model,windows,LTy1fQjuKJ,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,vTt7K6ejRy,10,2024-06-25,10
aQj4MUDsWn,In-use,laptop,dell,S8LuOGLIAd,dell-model,windows,8yH7uuaEtD,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,AKjuYXczQE,10,2024-06-25,10
xsFubyeuoI,In-use,laptop,dell,QlzII1QYoJ,dell-model,windows,8FNXeBmvi1,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,o9MHvQE7U9,10,2024-06-25,10
m0V5UY5mpO,In-use,laptop,dell,t0ZO4V36zc,dell-model,windows,AfpIGXhYdW,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,GZ8QMOozml,10,2024-06-25,10
WBD0ikG28G,In-use,laptop,dell,rUk0PuS4Ug,dell-model,windows,8sDSbHdy1K,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,02tFp7257u,10,2024-06-25,10
kwcJJGCzt6,In-use,laptop,dell,LPnEjQWvAW,dell-model,windows,C9UYpIe9Rl,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,HGZxHg6a97,10,2024-06-25,10
RBlM9NYIvn,In-use,laptop,dell,Gc9shhSy91,dell-model,windows,PjYMSPwAA4,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,q6F6TovDjO,10,2024-06-25,10
IMJ16Porg8,In-use,laptop,dell,LBgit4e5d4,dell-model,windows,4AZBrNyJKg,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,IPx1HAwIcl,10,2024-06-25,10
8QizBaWNQ6,In-use,laptop,dell,j9idm9wMkp,dell-model,windows,jyqZJRskYX,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,xeKB1w4CCS,10,2024-06-25,10
8TZNk168XR,In-use,laptop,dell,3tAkJyoYcV,dell-model,windows,ByUFtkmCbJ,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,pTAG2v4LTa,10,2024-06-25,10
uOnyl3iLhM,In-use,laptop,dell,upHspyJI9z,dell-model,windows,lPvm0JG3v1,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,vjqTfql7pM,10,2024-06-25,10
cMG37vV3Lo,In-use,laptop,dell,GANbp3ZD1C,dell-model,windows,fE6eDGLObD,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,pg1opffLo0,10,2024-06-25,10
TdykzuEePi,In-use,laptop,dell,02gYhaNpGs,dell-model,windows,khLtvKDfTw,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,82UCl96wOa,10,2024-06-25,10
W9Sujyv0e7,In-use,laptop,dell,zeDBEWXwNq,dell-model,windows,r3WqU15Iri,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,7TotC8k6sZ,10,2024-06-25,10
GOmu2G7HLi,In-use,laptop,dell,C6FoBHN1og,dell-model,windows,wrmYlsBpA7,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,QdtS2s8t2F,10,2024-06-25,10
bib5WA4at6,In-use,laptop,dell,U2JXUpKjZd,dell-model,windows,YBjSawnCk9,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,6TlQN1UMms,10,2024-06-25,10
4h4G1T8ynA,In-use,laptop,dell,aWlRxxqzIc,dell-model,windows,dETouEIaRH,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,G6EqYTDU14,10,2024-06-25,10
Tzl9dGHukj,In-use,laptop,dell,ObmatMcEFP,dell-model,windows,ezTUuACk0w,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,QWm5jTiTKb,10,2024-06-25,10
bOrMNvVnVb,In-use,laptop,dell,o2oqplEmWy,dell-model,windows,977d86il3Z,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,8UWzArxm2B,10,2024-06-25,10
To6kpT1OSF,In-use,laptop,dell,6X3UCR3atg,dell-model,windows,yHTpazsZWk,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,psH2rKadUz,10,2024-06-25,10
tIj5AZVG91,In-use,laptop,dell,9jpMeIIZn2,dell-model,windows,EpKV5y81lw,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,bmBY1YIvML,10,2024-06-25,10
Ggbo82tr9T,In-use,laptop,dell,Y7zGjAajdA,dell-model,windows,o2KdGTxCZf,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,kE67Qpi1KN,10,2024-06-25,10
7thHnjEKHu,In-use,laptop,dell,FSmTIsTpIw,dell-model,windows,dY9rUCQzrF,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,NRPjbYs6hS,10,2024-06-25,10
rbGxl41BQQ,In-use,laptop,dell,lBeRqOUfdO,dell-model,windows,ZpLhfwIjHE,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,ILqvQAUR5F,10,2024-06-25,10
Ydr2e2V3tT,In-use,laptop,dell,wHFacjjCZx,dell-model,windows,eDbGJK15oD,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,6hll2axdeO,10,2024-06-25,10
xjhHm8ZmNB,In-use,laptop,dell,0f3v57Fb7M,dell-model,windows,Q3KCy8sTqz,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,dqtSnaeChX,10,2024-06-25,10
0d8TdLA4Bp,In-use,laptop,dell,54mqDF9cmC,dell-model,windows,5UQdbwb8Mf,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,fx2hAEshnB,10,2024-06-25,10
tX4SVYpEEO,In-use,laptop,dell,VEEUglpWJn,dell-model,windows,Ctfkbyv05q,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,9KneLaJfW1,10,2024-06-25,10
LWetDhKKN4,In-use,laptop,dell,LevDlGMZWg,dell-model,windows,8iYDJBOz3e,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,vuBbWVOJQ6,10,2024-06-25,10
i30MsewNcK,In-use,laptop,dell,meTRxibioO,dell-model,windows,BSN7nFbvru,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,vGWxu3x2hw,10,2024-06-25,10
Yi68dcAwT9,In-use,laptop,dell,fz5CCBPe0p,dell-model,windows,KWHoq6vCE0,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,vPwyURqnda,10,2024-06-25,10
tdxRdpVcdH,In-use,laptop,dell,ew4lQljAE6,dell-model,windows,Sc2LKCjBSS,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,5O8aFPu2HK,10,2024-06-25,10
Ryu76p19kD,In-use,laptop,dell,cVZaHmdnls,dell-model,windows,4mObf9oADF,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,pAYAKuv5B4,10,2024-06-25,10
kAN7PB6Wac,In-use,laptop,dell,liJ0MAXXSq,dell-model,windows,Pzt4BNZ0PO,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,fO8sMDrBBp,10,2024-06-25,10
WQFYJYORzX,In-use,laptop,dell,i38kDOJnyp,dell-model,windows,ui4rWrxxPC,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,bmSytURqri,10,2024-06-25,10
vuBi4n1Syo,In-use,laptop,dell,a9yEExlVrX,dell-model,windows,v2nnNz5Zl8,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,psE0tCzCDY,10,2024-06-25,10
LGIFI6CwAR,In-use,laptop,dell,L3crRS2PRX,dell-model,windows,bMh36AkMrF,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,hQTSXLHNeG,10,2024-06-25,10
ThMqscvarP,In-use,laptop,dell,XdIpRKvECq,dell-model,windows,WEmzLPD8Vz,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,ABiaCFxEIH,10,2024-06-25,10
1WVT1ZxaCF,In-use,laptop,dell,GNR61Skrq3,dell-model,windows,HKboYHgajh,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,B79GCrqvC2,10,2024-06-25,10
OQaWvNQo7F,In-use,laptop,dell,n955Pz2RoD,dell-model,windows,LD32VJUW9C,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,etEJw489d1,10,2024-06-25,10
Vs5H39VMhk,In-use,laptop,dell,g1kygJqrcX,dell-model,windows,MXSHbY3W4o,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,dmKOG3aLKi,10,2024-06-25,10
UeJ1pmjqvj,In-use,laptop,dell,a6yTKchIR2,dell-model,windows,T4RrEtvspl,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,gpXp4EgdJ6,10,2024-06-25,10
Nl7YkblnWZ,In-use,laptop,dell,GkZ626EWtu,dell-model,windows,nZpjv1fTgc,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,6LZWC3KyXM,10,2024-06-25,10
0p8M8VNIVH,In-use,laptop,dell,KFKkYThIv8,dell-model,windows,hCSM2fDXp4,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,Sk5WZNJt1m,10,2024-06-25,10
ZOlQ3FIgg8,In-use,laptop,dell,S60tsvyxgU,dell-model,windows,M0lzgqgt76,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,6dELTbU88I,10,2024-06-25,10
4vZxKEozsU,In-use,laptop,dell,R39HzclCln,dell-model,windows,E0fGyPH5BL,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,sBEd9PWIP6,10,2024-06-25,10
jBsvCQMKVK,In-use,laptop,dell,7ClwxPvGeM,dell-model,windows,Brz61ewKrp,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,fXQofYStF4,10,2024-06-25,10
JWf7CYBsly,In-use,laptop,dell,sngvNd78tQ,dell-model,windows,8iK34l1i9J,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,rRko2rfkw4,10,2024-06-25,10
8xKQV2LFar,In-use,laptop,dell,DtrBS5YKsf,dell-model,windows,g9qK9FfGxU,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,Izo7nGFLJq,10,2024-06-25,10
N8XnePlgQP,In-use,laptop,dell,ONeyaVXw6n,dell-model,windows,xodm4WNRru,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,xWXWE6pI8r,10,2024-06-25,10
716SEOI9fc,In-use,laptop,dell,mhJ74NGxwE,dell-model,windows,Rax2VxPXZM,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,mJEqEfhmST,10,2024-06-25,10
uYszDS6FPh,In-use,laptop,dell,HCMw7PcohP,dell-model,windows,xqXNTdlopZ,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,8JZw94wsF5,10,2024-06-25,10
nQKPcEdo5o,In-use,laptop,dell,1v3om3M3RV,dell-model,windows,g3tjwPoU7T,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,BFtt9cy11l,10,2024-06-25,10
6PDtu19Z8d,In-use,laptop,dell,Xs2DvkOiBX,dell-model,windows,yjA4CnAXUl,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,e36le48bN1,10,2024-06-25,10
sw7Gfk1Ksq,In-use,laptop,dell,2WMZacQ9KH,dell-model,windows,ijobdfcM73,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,Nr3LNiM0z9,10,2024-06-25,10
CVMhcRckRN,In-use,laptop,dell,jhmoOqRh8g,dell-model,windows,ax7PpoC0Pr,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,ASswELaYbf,10,2024-06-25,10
dPeRa3el3i,In-use,laptop,dell,IVktS7O99t,dell-model,windows,fE9qbUjFd7,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,pAmGDUzxA7,10,2024-06-25,10
3DCdnJNtRw,In-use,laptop,dell,aWth7A3Gku,dell-model,windows,hoF2IqL3G0,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,ArpsB1L2xh,10,2024-06-25,10
FuwJ1eHwdz,In-use,laptop,dell,k4hWiAMUFa,dell-model,windows,FqqHHtUlGH,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,wHrPaMODyG,10,2024-06-25,10
ekoJYIohGt,In-use,laptop,dell,ZPyjawbhwE,dell-model,windows,W8KiegwFDe,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,vatt1CQcgo,10,2024-06-25,10
OK7w7vDV5s,In-use,laptop,dell,PSnRoeCbts,dell-model,windows,tiPaVp6jsF,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,F8AGPOAwju,10,2024-06-25,10
cGlyC7dAdv,In-use,laptop,dell,uqmrGFCaBm,dell-model,windows,de1uOIvTbe,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,Ua8ij3QxVh,10,2024-06-25,10
n3IwkJIVOH,In-use,laptop,dell,Vofj26EfWo,dell-model,windows,6F1rRoFec3,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,7CWle0zfC3,10,2024-06-25,10
OiZvLxsIwQ,In-use,laptop,dell,KUpwWYPA0u,dell-model,windows,FL7fewlMAu,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,ItMyK9mokQ,10,2024-06-25,10
