Asset Number,Device Status,Device Type,Manufacturer,Model Number,Model Name,Operating System,Serial Number,Device Procurement,Start Date,End Date,Additional Information,Assigned User's ID,Assigned User's Email,Assigned Date,Unassigned Date,TextCustomField,NumberCustomField,DateCustomFiled,PriceCustomFiled
lPiczSwcyh,In-use,laptop,dell,S3syroy2hn,dell-model,windows,EIV1cN32Cs,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,lHl5XIiBU9,10,2024-06-25,10
HxuJcofkdA,In-use,laptop,dell,2Cltc2EaX0,dell-model,windows,MUAxnnHlva,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,6F3pHKjfov,10,2024-06-25,10
NXbyFgLtdr,In-use,laptop,dell,ZYRxhRqDsB,dell-model,windows,H2ixG2EOc2,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,Sc4nc0SDTC,10,2024-06-25,10
3Cy2F8EvxU,In-use,laptop,dell,p7qETSHlUY,dell-model,windows,kQsQYg9CVz,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,t9lx0276HI,10,2024-06-25,10
Rpn597XHjr,In-use,laptop,dell,cp3lyUPzli,dell-model,windows,gdF77Oiz4H,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,99rLnSBGWC,10,2024-06-25,10
mfWfB9GkKt,In-use,laptop,dell,cRtbL9tt8v,dell-model,windows,8sWzxhcsJ3,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,6KDImTUNZ7,10,2024-06-25,10
yQ0nnblOUl,In-use,laptop,dell,LoP9poCwGG,dell-model,windows,UNaUB4qKFr,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,e4GaeODpxY,10,2024-06-25,10
n4jBBVk2t3,In-use,laptop,dell,L7kVroT4zd,dell-model,windows,VAMalHQF77,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,yFWjby42wo,10,2024-06-25,10
EN01o7AXDA,In-use,laptop,dell,FwWAfyjHQq,dell-model,windows,H1bo9QBkN8,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,cnWEKO2SRR,10,2024-06-25,10
rTIw3a14VW,In-use,laptop,dell,3QfPbCMgel,dell-model,windows,8cDX60dUnD,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,FMLDJLNxK7,10,2024-06-25,10
fQ5cYFD95D,In-use,laptop,dell,oZxUZUoEuv,dell-model,windows,PP2YbRWzg7,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,1a4wRSznjq,10,2024-06-25,10
Cw1BZiJJVD,In-use,laptop,dell,pR1wXgUvXq,dell-model,windows,fHaul4eMdi,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,HZ0p3Ogaza,10,2024-06-25,10
Nch9MArMWy,In-use,laptop,dell,A8JMGepvTJ,dell-model,windows,Y9nVLlQLbI,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,1YY90tG2Y3,10,2024-06-25,10
ToM11jF7CA,In-use,laptop,dell,S2lg1TwMA0,dell-model,windows,azNtzHp8Xb,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,2hrlmU9O3Z,10,2024-06-25,10
0pksAcereS,In-use,laptop,dell,QgWeApI6b7,dell-model,windows,SjDFC9EjNQ,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,nYjks9YOdH,10,2024-06-25,10
jc5xlLhEVa,In-use,laptop,dell,02JH1r24le,dell-model,windows,Hgni8UHv87,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,dEAwTm7lxv,10,2024-06-25,10
mUn8j12DDg,In-use,laptop,dell,qGp5xaHPh0,dell-model,windows,UKcmpS9OyM,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,1kNo0pn2Si,10,2024-06-25,10
icVPqC5E8F,In-use,laptop,dell,tLcmwUQzXU,dell-model,windows,IssbqwEbFp,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,SUw4KPXY7e,10,2024-06-25,10
voSHAfeTKd,In-use,laptop,dell,yYq71TYgA3,dell-model,windows,KBKTYQ0ZvR,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,6aVj52MJZ4,10,2024-06-25,10
KayQbYmfxe,In-use,laptop,dell,rub5JVmTKr,dell-model,windows,TYgkCBcGkt,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,VX8IbT8ykk,10,2024-06-25,10
QTJVlkVQMm,In-use,laptop,dell,yS0wbw0x9x,dell-model,windows,pvtuhKCvNm,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,nPqwAnb0Yr,10,2024-06-25,10
hai17sEitr,In-use,laptop,dell,GDIl1lPlqJ,dell-model,windows,N1am8kWJYt,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,uEjBtPWAvV,10,2024-06-25,10
jJ3Yqo9m5w,In-use,laptop,dell,9rK1yuSlDk,dell-model,windows,LIpy9gbIVM,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,RpviQgqmo1,10,2024-06-25,10
JLWWos3ldV,In-use,laptop,dell,6kfym93ZyS,dell-model,windows,oCEU3hNBqa,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,KJBYDgazsW,10,2024-06-25,10
8xumtcuwJf,In-use,laptop,dell,tU30w656uv,dell-model,windows,UbmgF7o6vx,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,4UDFL29zps,10,2024-06-25,10
aQrRltx5VS,In-use,laptop,dell,lcWdtWPyug,dell-model,windows,u1Anrx5W60,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,LPOME3LK0J,10,2024-06-25,10
t2L6Qua5Og,In-use,laptop,dell,8vRt2F6bPo,dell-model,windows,tmIadd0U53,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,IDRpcyAvk3,10,2024-06-25,10
NPj3FWrdtd,In-use,laptop,dell,Nw4LhL4a5X,dell-model,windows,AIpihR56g8,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,dJvOvP2XSo,10,2024-06-25,10
PgWGwUUFQV,In-use,laptop,dell,lMHee8O427,dell-model,windows,RZjgncmnln,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,SJznwZUWMJ,10,2024-06-25,10
BkL3YHStKO,In-use,laptop,dell,JehgkTk32U,dell-model,windows,NakHA2RxFC,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,3EzzNdz8Up,10,2024-06-25,10
yCxSUucOmv,In-use,laptop,dell,gkhUIXaihv,dell-model,windows,nK6EdKdHhs,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,rlWWDO1QBM,10,2024-06-25,10
wdGEsHy3LG,In-use,laptop,dell,kNyRcGQ774,dell-model,windows,KtQdhTgmzY,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,PDebGZ72o7,10,2024-06-25,10
TGmdvp1XKS,In-use,laptop,dell,ncR4uo0bt3,dell-model,windows,GonWHWbv7F,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,bYASLbklqJ,10,2024-06-25,10
EFuyHDfG0u,In-use,laptop,dell,TDPtF7tA0M,dell-model,windows,wrrCYg3FXz,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,7TvF8jsmWz,10,2024-06-25,10
IfLaf2hLDP,In-use,laptop,dell,KgEAdOCkDB,dell-model,windows,4FZyftvK9O,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,K8IcfgsIdt,10,2024-06-25,10
bfDIjFMbH2,In-use,laptop,dell,0bHPUM30OA,dell-model,windows,tKFeJdIBrr,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,BNCO1cdTX0,10,2024-06-25,10
FVJg5yeh2j,In-use,laptop,dell,pZAlGOda6n,dell-model,windows,4ic76440YK,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,pr8fRlR8oc,10,2024-06-25,10
g0sNvbRXcs,In-use,laptop,dell,J3GQOx9uzO,dell-model,windows,J6wtv3NbDj,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,YNJ8VUuShP,10,2024-06-25,10
S3ySO9p7CU,In-use,laptop,dell,7Khe2JKuQ0,dell-model,windows,ALdjwI6Wc5,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,exWhfaJtqH,10,2024-06-25,10
q9dOIMTPp9,In-use,laptop,dell,XTZIe37yJx,dell-model,windows,3cH2tmyU0p,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,T3JHZE8dql,10,2024-06-25,10
NlVWX06t2C,In-use,laptop,dell,GhW4Dt0Z0w,dell-model,windows,EVgFJIyL6z,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,BwezB4wJBr,10,2024-06-25,10
a5a9LVW6Uq,In-use,laptop,dell,jCVqiYWofR,dell-model,windows,K3OAWH4cEt,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,id45jAX8wn,10,2024-06-25,10
cMr1NGnZZT,In-use,laptop,dell,QvteeCO0ex,dell-model,windows,TtM2Gb509f,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,ZXIskBm4bA,10,2024-06-25,10
7Zvd1lS63C,In-use,laptop,dell,GPR00C2iGu,dell-model,windows,NK4TCxJmSL,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,yRnx9uSqtK,10,2024-06-25,10
gymhXmGH0n,In-use,laptop,dell,fcGjpIpUBg,dell-model,windows,KtSZqJPQZV,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,GkgpY9FX0j,10,2024-06-25,10
NogsFA7lAV,In-use,laptop,dell,fDWsdNKl02,dell-model,windows,mO8pvIUqpl,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,kblFEaC1wm,10,2024-06-25,10
dr5pRMlvIC,In-use,laptop,dell,YvTZcXKKku,dell-model,windows,6iyUaciaLY,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,z1IWBrgMW8,10,2024-06-25,10
7SAAQLC5tj,In-use,laptop,dell,1E752qBQTT,dell-model,windows,6g74FNKqyX,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,ZvI8UYdZsh,10,2024-06-25,10
qYjf6pqSU6,In-use,laptop,dell,XgO66SUROd,dell-model,windows,gJpW960X1k,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,uV2wK6uyIf,10,2024-06-25,10
grr1xRvlz9,In-use,laptop,dell,2uFBD6fzcL,dell-model,windows,P4bf2UASGQ,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,G093GGRGCC,10,2024-06-25,10
N6P0lEQNBY,In-use,laptop,dell,iHbgBXTjqg,dell-model,windows,2aUwas0zVN,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,JgFsZ0DnCr,10,2024-06-25,10
IOUhoOjdyJ,In-use,laptop,dell,Lqr57xOHZY,dell-model,windows,vpwgzlKGpJ,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,ahsE558BKP,10,2024-06-25,10
s3vNrXZuiN,In-use,laptop,dell,lLwS830GQi,dell-model,windows,HfR75fKEPg,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,hbFDAkdHYJ,10,2024-06-25,10
IUyD3TH022,In-use,laptop,dell,TZ0jojB080,dell-model,windows,1wt4GD6CXR,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,SE9qHjFrQS,10,2024-06-25,10
x4WcT5Rtvg,In-use,laptop,dell,dUNURPHDiQ,dell-model,windows,4UoUU8DUAT,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,vp5eiiZQS4,10,2024-06-25,10
beT44ulzR8,In-use,laptop,dell,ryUC4JCVnO,dell-model,windows,SE3ZoUVCUQ,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,78VtFBebn4,10,2024-06-25,10
bA9J8gckEZ,In-use,laptop,dell,dzhYz9jmTm,dell-model,windows,fgHLT7eyER,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,dMI28NzTUD,10,2024-06-25,10
NwKLwlO0lz,In-use,laptop,dell,cKDW5k1Jwt,dell-model,windows,F1KZbIei97,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,DAcU9bnjwQ,10,2024-06-25,10
OAT4DRH0dr,In-use,laptop,dell,g4RfZc5fK5,dell-model,windows,3FxFnokoTj,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,nnCoto6slh,10,2024-06-25,10
CeIEVml99K,In-use,laptop,dell,jOiHhaPyE2,dell-model,windows,EZjBDLB6Wi,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,o7NoGgsTde,10,2024-06-25,10
R5lAasIBaV,In-use,laptop,dell,q4egX9fm1g,dell-model,windows,2plSH6MWN0,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,fgT0u6bwmD,10,2024-06-25,10
jTbPFhhpAH,In-use,laptop,dell,8Nin97UVtL,dell-model,windows,RHzboey3hz,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,i8vswNSCIU,10,2024-06-25,10
C9h6Isb3SD,In-use,laptop,dell,RpfpUaVStW,dell-model,windows,GDrxZNK5Hc,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,LxPTc2gIKb,10,2024-06-25,10
mPgWBg4aHN,In-use,laptop,dell,LQAgB2K9Y3,dell-model,windows,RpFwdOy64a,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,DyY6NlPrHd,10,2024-06-25,10
mXOCJ9PYtU,In-use,laptop,dell,VCp4EcIO6E,dell-model,windows,YvbaiuVWzo,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,RZPEcqlYcu,10,2024-06-25,10
bDkZEpciYh,In-use,laptop,dell,RNmAxMPsXR,dell-model,windows,xB1Jc3MWS9,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,W377tMPfGk,10,2024-06-25,10
HASRuCvnPq,In-use,laptop,dell,31Yu2cRL19,dell-model,windows,jbQjG6iJ1m,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,8VOGoQRgjI,10,2024-06-25,10
DzMwTlbDZ5,In-use,laptop,dell,HZgXhU27lO,dell-model,windows,32Fa7tWFDi,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,7Gkg64xvML,10,2024-06-25,10
HSqHSa2IMP,In-use,laptop,dell,VyRJL97cFJ,dell-model,windows,Y2ER455YH5,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,3Hrhsu3ynS,10,2024-06-25,10
RJmU7BSLDQ,In-use,laptop,dell,UIKojxWMg8,dell-model,windows,1OuprohFug,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,wHBnv0cHXS,10,2024-06-25,10
mHkkiyfVXY,In-use,laptop,dell,E7dLRtl1We,dell-model,windows,70xqTtjsTD,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,WAGdyt5RHU,10,2024-06-25,10
LsAkZVAEIr,In-use,laptop,dell,1esvXvkvYF,dell-model,windows,CKPmYohdxT,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,2xdoa3930K,10,2024-06-25,10
bBiBL8bWNP,In-use,laptop,dell,wgIunrZhz9,dell-model,windows,JdDV2fizj0,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,Llqpd7F2Zv,10,2024-06-25,10
eNcPGgRUwl,In-use,laptop,dell,90S5GxW3MK,dell-model,windows,6P6pelEASp,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,E1GRBhvLku,10,2024-06-25,10
RCRLCdRpay,In-use,laptop,dell,HCobvSM1Jj,dell-model,windows,QjKBJnq8Vf,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,7XpIqQPGqY,10,2024-06-25,10
zNaZ3V9Szq,In-use,laptop,dell,S5N7WMCCpQ,dell-model,windows,QQB5zqDZzZ,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,Nm6nbFtRTh,10,2024-06-25,10
rCPEf5bdAY,In-use,laptop,dell,8RUCo1jD9d,dell-model,windows,okFrtFdcL2,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,HwCwOxe9iP,10,2024-06-25,10
hkecHyuECR,In-use,laptop,dell,ssb4nXxryX,dell-model,windows,ggMY8Rk6YW,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,OUHDB9CfVj,10,2024-06-25,10
TYjjafp4Fq,In-use,laptop,dell,Z6s7sxwxwO,dell-model,windows,vIeALteGYG,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,e9rPA7AO04,10,2024-06-25,10
Bop0AAT1eF,In-use,laptop,dell,34v7wstwG5,dell-model,windows,I0VSjPL4PQ,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,IqdmZjcNXs,10,2024-06-25,10
55ea3F5eK7,In-use,laptop,dell,34KMuhgsSQ,dell-model,windows,u22IDb0Iok,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,hu5Ktd8zw6,10,2024-06-25,10
7L6PGXZDpd,In-use,laptop,dell,Qi6T6ZztOB,dell-model,windows,72ykDNMaqe,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,CwYERPFVCY,10,2024-06-25,10
vahgaGatEm,In-use,laptop,dell,qA08seycMK,dell-model,windows,IbXpoHQ0jb,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,QKmqvjDL4L,10,2024-06-25,10
KAC9nBb8wn,In-use,laptop,dell,0qY671txjZ,dell-model,windows,vTRbVufUcW,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,d6pZOP0JZM,10,2024-06-25,10
Faj0xL3gr0,In-use,laptop,dell,BeEaP65Zc9,dell-model,windows,14lOKyfDck,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,bhSa3UmmNI,10,2024-06-25,10
6a3bDcMQU7,In-use,laptop,dell,BPFy35HjnI,dell-model,windows,dioYkC4juI,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,L5JUsIwPsM,10,2024-06-25,10
UQBf34Xz6d,In-use,laptop,dell,7b4nuXslJV,dell-model,windows,kUAkdV65vr,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,WJi1R6l9BT,10,2024-06-25,10
3XKFtSDr4c,In-use,laptop,dell,jsTFwOtPRA,dell-model,windows,hjaVNz2OKF,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,pkD0DitYwn,10,2024-06-25,10
D0Te8AZlZd,In-use,laptop,dell,PapGgKyXK6,dell-model,windows,MoiV5q86dG,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,GQAUCGcOKS,10,2024-06-25,10
rVKLO05WRl,In-use,laptop,dell,bi3070rEdr,dell-model,windows,k6DoHKcJR0,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,2devAGE7lW,10,2024-06-25,10
NnQb1mfb9s,In-use,laptop,dell,yKx3nuSY2s,dell-model,windows,yBA4BMmzq4,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,FQRc5Teh9E,10,2024-06-25,10
n9Ptta51FE,In-use,laptop,dell,9OZhF1fiQP,dell-model,windows,McovjpwmAx,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,ICn3EH9ohK,10,2024-06-25,10
pEhifwCq5C,In-use,laptop,dell,DrGugGVSs8,dell-model,windows,2KhytUvFoP,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,VcSkAhNsAz,10,2024-06-25,10
NnY9iL0A6m,In-use,laptop,dell,kAwDzLJV93,dell-model,windows,c2cl50nn32,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,CDXLj9QOl5,10,2024-06-25,10
YtvFMa5Ihi,In-use,laptop,dell,HChX9HjtZJ,dell-model,windows,5mqFDQKTGb,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,YgI2qrMQXS,10,2024-06-25,10
l2qE5OodJV,In-use,laptop,dell,anf0tOcH8f,dell-model,windows,ql23JcZ2h2,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,xdNu9x2KNy,10,2024-06-25,10
W3zzkTwYJc,In-use,laptop,dell,DWPGp7KIWU,dell-model,windows,Lga9typ6Xb,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,2pMRg1wGaO,10,2024-06-25,10
QYIoduqHqp,In-use,laptop,dell,6TBfFNrxKg,dell-model,windows,weIaxQOSa0,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,0Q6RUTsEV4,10,2024-06-25,10
9BjzgwdZCB,In-use,laptop,dell,QGBhRVDYy4,dell-model,windows,kU5dlm1cD4,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,w9QFzvmS7Q,10,2024-06-25,10
0APcjEZ6Xi,In-use,laptop,dell,v4qHdInjC1,dell-model,windows,uD7mRLSHVi,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,dq2oAc8xUs,10,2024-06-25,10
By7lSMZOES,In-use,laptop,dell,4KvDY1gYtc,dell-model,windows,FcNuPnL6JI,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,TdhEl1aK1f,10,2024-06-25,10
qtRcFUWrld,In-use,laptop,dell,5j1Gks4HdK,dell-model,windows,M4M0TQDP9R,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,J1gd1vkXKf,10,2024-06-25,10
z9Fffscfni,In-use,laptop,dell,OFoEdFDYal,dell-model,windows,6M9T1iXy4n,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,IeZ3AxZfqI,10,2024-06-25,10
EQApyH3Yfn,In-use,laptop,dell,Uw5yBiVpPp,dell-model,windows,fEb8J343g1,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,4LMNHgXJ5X,10,2024-06-25,10
xZEWULGrWa,In-use,laptop,dell,cw06vPVQU3,dell-model,windows,mGHCw8wF6B,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,EEPOTcRElb,10,2024-06-25,10
8Pseqgdry9,In-use,laptop,dell,tKM0b1t94A,dell-model,windows,xnR3BmKHXM,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,heivyvuggn,10,2024-06-25,10
5BIzEfXal4,In-use,laptop,dell,qA4erPkZcb,dell-model,windows,waYrv9yBYW,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,uizKr6HKpw,10,2024-06-25,10
OkAk0I2F3q,In-use,laptop,dell,iEnAXqUcfq,dell-model,windows,Z7CM7g5Tvt,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,sFRBMOEU9K,10,2024-06-25,10
fhyMc3pkFe,In-use,laptop,dell,UretkyhdnT,dell-model,windows,TQeFStuHZI,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,4WxEyW7qkO,10,2024-06-25,10
baGQReq6sg,In-use,laptop,dell,X2ydlpBD9B,dell-model,windows,2uRl2mZGv7,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,Fe0OZqrMTo,10,2024-06-25,10
eSECI8S157,In-use,laptop,dell,zMk8OyNZHK,dell-model,windows,nX6sYBg6CS,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,zlSLyW8hSj,10,2024-06-25,10
rINToDPsgl,In-use,laptop,dell,86FtmXgwsD,dell-model,windows,hu8yH99PfL,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,W1sWHxppa6,10,2024-06-25,10
wzZR2jPOpk,In-use,laptop,dell,kYA4fzKVTe,dell-model,windows,HGFVEa0cRz,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,Jz3Z9nMOjW,10,2024-06-25,10
OIuJgJQuXa,In-use,laptop,dell,zrNAsiEaRw,dell-model,windows,puw7uv2hu3,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,7HWWaLq2nC,10,2024-06-25,10
XXL4xvs7wd,In-use,laptop,dell,L9d0rnEygF,dell-model,windows,2iqUQ6JCXF,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,ytbILtebGX,10,2024-06-25,10
K36jkNugmc,In-use,laptop,dell,rHKPvN1Ms6,dell-model,windows,LWGRjmN2YT,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,9Uq6WNGuUu,10,2024-06-25,10
Hb4HJcW1YP,In-use,laptop,dell,QMbz7yUfLu,dell-model,windows,4P0UpFVZDo,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,t1rxaJ2OUi,10,2024-06-25,10
sxjRP7hTzC,In-use,laptop,dell,tNdE7d4Bwq,dell-model,windows,fOeZJuJD95,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,ozaQctz8H8,10,2024-06-25,10
11eDMOszPa,In-use,laptop,dell,TcecPXC7kn,dell-model,windows,k3QY4UH8m5,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,GMifvTk91w,10,2024-06-25,10
H1Du7wtDVg,In-use,laptop,dell,SnvJDSMOxj,dell-model,windows,RMRre2FPUH,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,TWY0mWy8zI,10,2024-06-25,10
WtqPjB5J3x,In-use,laptop,dell,s2DQZMtEUT,dell-model,windows,GPEwJgyn1X,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,RwHnkzYm7h,10,2024-06-25,10
xDAhX1LApf,In-use,laptop,dell,pnKpcasMg5,dell-model,windows,wRAQt3oi71,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,2Dglo9Rtze,10,2024-06-25,10
pYqvOuCEvt,In-use,laptop,dell,VEvwC3lFIm,dell-model,windows,GELknCv9Jp,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,lXQurNVk0E,10,2024-06-25,10
9yTCmF058m,In-use,laptop,dell,D8zR6C0gCs,dell-model,windows,PHAwMS3Fi3,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,FD8DVh3BZd,10,2024-06-25,10
cbUs8BN67Z,In-use,laptop,dell,0w6ZT75JU4,dell-model,windows,EOL9RcOklL,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,dormKP7OKk,10,2024-06-25,10
3mqHWoB1KU,In-use,laptop,dell,1m6wbPPE2c,dell-model,windows,9m3FSnD9Zu,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,O8z1odzKi5,10,2024-06-25,10
NVBkbS54pu,In-use,laptop,dell,GJKU9ez9p6,dell-model,windows,CyvN7vSggz,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,39MXMOG8Ku,10,2024-06-25,10
seTkUdgPts,In-use,laptop,dell,K3wE2bG8B2,dell-model,windows,NHMATMKeNL,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,ZpFh8QcsyP,10,2024-06-25,10
zgpGDzIXhm,In-use,laptop,dell,53Z2QS0tjj,dell-model,windows,jAzLZDWJH5,rent,2024-06-25,,memo,123456,test12345@taskel.it,2024-06-25,,wCqnVspeMW,10,2024-06-25,10
